date,product,SKU,category,price,quantity,competitor_price,discount,black_friday_date
2023-09-11,Product_28,SKU_20,Grocery,58.9425115930153,8,59.882939502958884,20,2023-11-24
2023-09-12,Product_46,SKU_42,Grocery,76.3832816601573,7,82.06380322327709,5,2023-11-24
2023-09-13,Product_27,SKU_22,Clothing,95.15246769227186,9,95.97762941977447,15,2023-11-24
2023-09-14,Product_4,SKU_19,Furniture,122.9827409693707,15,139.41540336846725,10,2023-11-24
2023-09-15,Product_15,SKU_30,Grocery,69.5457098041899,11,77.06570509001335,20,2023-11-24
2023-09-16,Product_35,SKU_28,Furniture,105.88785518272414,15,101.32360785760913,5,2023-11-24
2023-09-17,Product_37,SKU_35,Electronics,104.3928317323403,7,119.31238114889746,0,2023-11-24
2023-09-18,Product_1,SKU_43,Furniture,133.43925920146552,18,151.63910784625648,15,2023-11-24
2023-09-19,Product_3,SKU_11,Electronics,111.42062928794294,8,120.5242688047224,5,2023-11-24
2023-09-20,Product_47,SKU_31,Furniture,112.57198986060759,16,116.64128574989604,20,2023-11-24
2023-09-21,Product_24,SKU_49,Grocery,113.986007994358,7,105.44503916263041,20,2023-11-24
2023-09-22,Product_27,SKU_48,Grocery,81.51535969361612,8,88.37194980063181,20,2023-11-24
2023-09-23,Product_40,SKU_39,Electronics,88.54354952839118,15,92.42381150848193,20,2023-11-24
2023-09-24,Product_36,SKU_36,Clothing,122.33736324541476,13,122.06933537461603,20,2023-11-24
2023-09-25,Product_34,SKU_30,Electronics,58.98400288011704,11,65.97668424141094,15,2023-11-24
2023-09-26,Product_29,SKU_23,Electronics,86.35377855585739,15,87.22435409799664,10,2023-11-24
2023-09-27,Product_24,SKU_19,Furniture,73.38381476276001,9,78.87164517863465,10,2023-11-24
2023-09-28,Product_24,SKU_12,Furniture,104.68488084078542,8,115.04316868050344,0,2023-11-24
2023-09-29,Product_42,SKU_15,Electronics,91.56782829377761,8,78.25688330532677,10,2023-11-24
2023-09-30,Product_4,SKU_31,Grocery,112.51940949977435,10,102.27265553924622,20,2023-11-24
2023-10-01,Product_3,SKU_43,Furniture,97.82009678577236,13,88.69787843981112,10,2023-11-24
2023-10-02,Product_34,SKU_37,Clothing,69.07815359392654,11,88.47824768633589,10,2023-11-24
2023-10-03,Product_49,SKU_37,Furniture,70.00264721474966,8,76.3373945425055,20,2023-11-24
2023-10-04,Product_23,SKU_15,Furniture,99.8790296272183,7,107.1452217677506,15,2023-11-24
2023-10-05,Product_23,SKU_29,Clothing,84.57730065532745,17,95.8716811555148,20,2023-11-24
2023-10-06,Product_45,SKU_50,Electronics,89.34732294445304,12,78.88077875120062,10,2023-11-24
2023-10-07,Product_5,SKU_43,Clothing,118.76830843578229,11,98.38550438558775,10,2023-11-24
2023-10-08,Product_31,SKU_26,Electronics,115.18065353734437,12,114.55203190881727,0,2023-11-24
2023-10-09,Product_41,SKU_44,Electronics,135.95467681154716,7,144.9303964134446,20,2023-11-24
2023-10-10,Product_6,SKU_2,Electronics,93.6732891051987,6,91.69735949886923,0,2023-11-24
2023-10-11,Product_37,SKU_20,Clothing,87.17706731094268,11,73.477684265673,0,2023-11-24
2023-10-12,Product_10,SKU_15,Electronics,108.3637792885782,8,99.31150097915997,5,2023-11-24
2023-10-13,Product_40,SKU_4,Grocery,88.78411061520049,11,76.99153061224601,0,2023-11-24
2023-10-14,Product_7,SKU_22,Clothing,89.43877773948525,8,83.31513337220639,10,2023-11-24
2023-10-15,Product_39,SKU_50,Grocery,95.95796812136328,11,84.36416361520385,10,2023-11-24
2023-10-16,Product_38,SKU_38,Electronics,133.0549791163376,8,134.52276924362747,5,2023-11-24
2023-10-17,Product_21,SKU_23,Furniture,114.07931610257253,7,108.60350203644205,5,2023-11-24
2023-10-18,Product_20,SKU_26,Electronics,116.176408045557,7,122.51073031474459,20,2023-11-24
2023-10-19,Product_3,SKU_11,Grocery,132.15708673616493,12,122.39230728149863,5,2023-11-24
2023-10-20,Product_22,SKU_28,Grocery,118.0506592015065,8,120.60412807895777,15,2023-11-24
2023-10-21,Product_47,SKU_2,Clothing,77.37188779729925,11,76.99589626867972,10,2023-11-24
2023-10-22,Product_4,SKU_8,Furniture,117.74764728282267,8,121.70793672523544,10,2023-11-24
2023-10-23,Product_28,SKU_29,Clothing,120.28509714230515,7,125.65223300529328,5,2023-11-24
2023-10-24,Product_12,SKU_11,Grocery,113.0372970538619,7,119.47374331381415,5,2023-11-24
2023-10-25,Product_38,SKU_37,Electronics,96.09116252414232,12,104.39873423315538,10,2023-11-24
2023-10-26,Product_36,SKU_18,Furniture,110.92663412003502,10,116.34954436189372,5,2023-11-24
2023-10-27,Product_47,SKU_50,Electronics,99.59520557404707,9,102.57386563218765,20,2023-11-24
2023-10-28,Product_41,SKU_14,Electronics,80.43823247503101,10,73.77099563594344,5,2023-11-24
2023-10-29,Product_5,SKU_10,Furniture,85.40732709329684,13,93.91469757888783,5,2023-11-24
2023-10-30,Product_13,SKU_35,Clothing,114.07445637798564,12,107.10561434998729,20,2023-11-24
2023-10-31,Product_23,SKU_9,Electronics,81.88359641154315,9,78.96446319215556,20,2023-11-24
2023-11-01,Product_50,SKU_35,Grocery,83.76892913047472,10,75.152397001432,20,2022-11-25
2023-11-02,Product_30,SKU_11,Electronics,115.06768919969385,10,106.24287554922205,10,2022-11-25
2023-11-03,Product_37,SKU_44,Furniture,102.6757812573021,6,99.50576656668558,5,2022-11-25
2023-11-04,Product_25,SKU_12,Furniture,111.54386634375456,9,109.21357640847314,20,2022-11-25
2023-11-05,Product_48,SKU_3,Furniture,75.41964126893629,14,67.28408474746017,20,2022-11-25
2023-11-06,Product_27,SKU_39,Clothing,110.98859014871528,8,111.20822280421453,10,2022-11-25
2023-11-07,Product_14,SKU_14,Electronics,86.79943702178514,6,88.3670440061364,15,2022-11-25
2023-11-08,Product_48,SKU_28,Clothing,79.6623202890431,13,74.21353144730577,5,2022-11-25
2023-11-09,Product_47,SKU_11,Clothing,89.89310215599406,5,112.78949354414505,15,2022-11-25
2023-11-10,Product_36,SKU_39,Furniture,127.24129913854955,11,130.56828190557997,15,2022-11-25
2023-11-11,Product_39,SKU_25,Furniture,92.71091730102117,12,93.89356629433634,20,2022-11-25
2023-11-12,Product_16,SKU_21,Clothing,144.0278142457587,9,137.2682548026607,10,2022-11-25
2023-11-13,Product_22,SKU_10,Electronics,58.75643790503706,17,60.13485653385035,5,2022-11-25
2023-11-14,Product_21,SKU_43,Grocery,69.07444162037174,10,71.4824679910293,5,2022-11-25
2023-11-15,Product_21,SKU_15,Clothing,126.48370474291116,7,126.44896166287737,5,2022-11-25
2023-11-16,Product_8,SKU_19,Electronics,131.51209118311468,11,145.6986012475095,15,2022-11-25
2023-11-17,Product_49,SKU_48,Furniture,82.73085525623213,18,65.7161408691201,0,2022-11-25
2023-11-18,Product_16,SKU_22,Furniture,101.3778723344571,11,97.57407928388912,10,2022-11-25
2023-11-19,Product_31,SKU_21,Electronics,114.24379837006553,8,121.38215230065673,0,2022-11-25
2023-11-20,Product_42,SKU_44,Grocery,95.4124862527049,13,86.44585977467369,15,2022-11-25
2023-11-21,Product_10,SKU_32,Furniture,102.99734182775555,9,87.5306151502567,20,2022-11-25
2023-11-22,Product_32,SKU_50,Furniture,100.2186602648638,9,95.02976156667667,0,2022-11-25
2023-11-23,Product_34,SKU_23,Furniture,70.37106040694418,6,80.81042211117135,0,2022-11-25
2023-11-24,Product_9,SKU_13,Electronics,93.10677428075964,10,84.37717500575022,10,2022-11-25
2023-11-25,Product_17,SKU_5,Clothing,100.24730190273065,9,96.6830349204527,15,2022-11-25
2023-11-26,Product_11,SKU_4,Furniture,102.06243668216112,14,106.27725734935146,10,2022-11-25
2023-11-27,Product_32,SKU_28,Clothing,65.3898778276182,9,59.596848765369224,20,2022-11-25
2023-11-28,Product_10,SKU_14,Grocery,115.07387799108022,9,110.67436643536657,5,2022-11-25
2023-11-29,Product_22,SKU_8,Furniture,102.58987305792189,12,96.06937067330267,15,2022-11-25
2023-11-30,Product_17,SKU_9,Furniture,78.89227557316532,7,73.21448179063115,20,2022-11-25
2023-12-01,Product_4,SKU_35,Grocery,135.98128468047307,9,124.35192944856871,20,2022-11-25
2023-12-02,Product_48,SKU_37,Furniture,93.06830836762362,13,90.49547198088534,0,2022-11-25
2023-12-03,Product_47,SKU_21,Clothing,94.36705235490139,10,105.00939049874049,10,2022-11-25
2023-12-04,Product_25,SKU_18,Electronics,112.83418490382654,7,128.66227761719045,0,2022-11-25
2023-12-05,Product_21,SKU_33,Clothing,137.68002275139716,10,150.17817562999517,0,2022-11-25
2023-12-06,Product_37,SKU_8,Electronics,113.62079192089044,13,114.99774819963024,5,2022-11-25
2023-12-07,Product_38,SKU_49,Electronics,116.52219673387741,14,133.11069720405104,10,2022-11-25
2023-12-08,Product_49,SKU_17,Clothing,79.96756269019204,13,102.99615702186559,5,2022-11-25
2023-12-09,Product_1,SKU_43,Clothing,101.73919404074339,13,103.55197203017896,20,2022-11-25
2023-12-10,Product_25,SKU_31,Clothing,89.35476547656849,10,79.4491219834446,5,2022-11-25
2023-12-11,Product_36,SKU_34,Clothing,114.08259696098551,4,127.20196272800152,20,2022-11-25
2023-12-12,Product_17,SKU_6,Grocery,115.9393159101985,13,103.90446258399177,0,2022-11-25
2023-12-13,Product_41,SKU_22,Furniture,132.66459033039882,8,123.79950293169104,5,2022-11-25
2023-12-14,Product_24,SKU_14,Electronics,56.83316166221738,11,36.007820337838744,10,2022-11-25
2023-12-15,Product_2,SKU_3,Clothing,87.3884367536736,10,94.66257027885426,5,2022-11-25
2023-12-16,Product_40,SKU_12,Clothing,126.00497888504083,12,102.85053562944637,20,2022-11-25
2023-12-17,Product_15,SKU_36,Clothing,71.96940306134962,9,81.8979138797723,15,2022-11-25
2023-12-18,Product_32,SKU_12,Grocery,116.11302065787343,13,134.2074438725167,10,2022-11-25
2023-12-19,Product_39,SKU_45,Clothing,122.680010016295,8,139.95777039075585,20,2022-11-25
2023-12-20,Product_6,SKU_2,Clothing,99.4332030926708,8,86.77499302625165,15,2022-11-25
2023-12-21,Product_1,SKU_2,Clothing,71.57070625686949,11,52.933742693562,10,2022-11-25
2023-12-22,Product_47,SKU_15,Furniture,97.56960643599524,15,91.14475434290615,15,2022-11-25
2023-12-23,Product_23,SKU_23,Grocery,129.17362674917447,8,137.96554861343984,0,2022-11-25
2023-12-24,Product_39,SKU_29,Clothing,130.78034750510832,7,142.8182340717579,0,2022-11-25
2023-12-25,Product_17,SKU_17,Electronics,104.15760753555381,12,110.8026023810394,5,2022-11-25
2023-12-26,Product_34,SKU_32,Electronics,80.45524622570478,12,85.73529910767532,5,2022-11-25
2023-12-27,Product_41,SKU_7,Electronics,134.7679438809882,12,158.3779932509918,5,2022-11-25
2023-12-28,Product_29,SKU_30,Grocery,116.41845758219418,6,111.63801587335489,5,2022-11-25
2023-12-29,Product_9,SKU_28,Grocery,81.76980062646257,9,73.99004830409153,15,2022-11-25
2023-12-30,Product_13,SKU_14,Electronics,106.85037942281016,7,94.95907140722241,10,2022-11-25
2023-12-31,Product_6,SKU_44,Clothing,105.93496961956316,11,110.26462879471175,10,2022-11-25
2024-01-01,Product_6,SKU_30,Grocery,87.26409796900886,7,85.4685870780751,5,2023-11-24
2024-01-02,Product_20,SKU_17,Electronics,106.96213629429421,7,115.21192693879517,0,2023-11-24
2024-01-03,Product_3,SKU_32,Electronics,122.12373676247762,8,117.6182425565969,20,2023-11-24
2024-01-04,Product_17,SKU_46,Clothing,94.07501602471521,12,100.3628370210184,5,2023-11-24
2024-01-05,Product_49,SKU_6,Furniture,124.16538183176108,13,120.32681973694005,5,2023-11-24
2024-01-06,Product_12,SKU_24,Grocery,64.89290861359672,7,63.26586020473848,0,2023-11-24
2024-01-07,Product_48,SKU_6,Clothing,144.36533986241733,13,143.685437619369,20,2023-11-24
2024-01-08,Product_47,SKU_27,Electronics,101.14702539959363,10,84.14400957758724,15,2023-11-24
2024-01-09,Product_45,SKU_18,Electronics,121.46041989607244,13,120.06057170170843,15,2023-11-24
2024-01-10,Product_1,SKU_24,Clothing,104.37222973069412,10,109.9936579596016,20,2023-11-24
2024-01-11,Product_17,SKU_37,Grocery,83.52954766286047,7,73.64843189400803,20,2023-11-24
2024-01-12,Product_3,SKU_24,Furniture,99.27246752680992,13,118.37369445946284,15,2023-11-24
2024-01-13,Product_26,SKU_38,Furniture,61.81057964197486,11,61.8594370512768,5,2023-11-24
2024-01-14,Product_15,SKU_34,Electronics,113.76773861425619,13,107.49971683853667,5,2023-11-24
2024-01-15,Product_36,SKU_40,Grocery,103.87529157289642,12,97.30275133732962,0,2023-11-24
2024-01-16,Product_32,SKU_47,Furniture,96.16885683063511,10,109.87397242347984,20,2023-11-24
2024-01-17,Product_32,SKU_15,Grocery,115.05399142151275,10,106.80592350709449,5,2023-11-24
2024-01-18,Product_4,SKU_11,Grocery,100.75046523186386,8,103.73143691177773,5,2023-11-24
2024-01-19,Product_18,SKU_22,Electronics,112.13659744565149,7,120.96695916290699,0,2023-11-24
2024-01-20,Product_49,SKU_24,Furniture,119.24633157760289,15,124.78848895839899,20,2023-11-24
2024-01-21,Product_19,SKU_1,Clothing,89.01543721009203,9,83.38866423441179,0,2023-11-24
2024-01-22,Product_43,SKU_18,Electronics,83.2917943521635,6,91.6840117632727,0,2023-11-24
2024-01-23,Product_35,SKU_44,Furniture,65.54879850495061,8,67.10656306362561,15,2023-11-24
2024-01-24,Product_40,SKU_12,Furniture,102.45121597655717,10,85.25179679053305,0,2023-11-24
2024-01-25,Product_14,SKU_43,Furniture,109.04194576901375,11,121.27460182748685,20,2023-11-24
2024-01-26,Product_33,SKU_28,Furniture,73.52769203021921,16,67.39183380731602,5,2023-11-24
2024-01-27,Product_14,SKU_40,Furniture,128.40759696056702,6,126.65155941319563,5,2023-11-24
2024-01-28,Product_34,SKU_7,Grocery,83.55329057294551,5,86.64794433853231,15,2023-11-24
2024-01-29,Product_4,SKU_23,Electronics,57.929998165489984,10,52.61107881211592,20,2023-11-24
2024-01-30,Product_24,SKU_21,Grocery,129.89645799784654,6,137.46553521777847,5,2023-11-24
2024-01-31,Product_29,SKU_34,Clothing,60.5397000003032,5,49.50129574013205,0,2023-11-24
2024-02-01,Product_19,SKU_11,Furniture,119.2835754676685,9,113.53977037648164,10,2023-11-24
2024-02-02,Product_6,SKU_22,Electronics,114.42239041751705,9,126.67962243657237,10,2023-11-24
2024-02-03,Product_33,SKU_42,Furniture,106.39108202439755,7,106.64385215588224,10,2023-11-24
2024-02-04,Product_49,SKU_35,Electronics,89.54450103566873,4,78.97635922751482,10,2023-11-24
2024-02-05,Product_40,SKU_29,Grocery,110.05594589051154,11,110.84322806087356,0,2023-11-24
2024-02-06,Product_19,SKU_42,Electronics,120.96969747409102,9,124.98623514749548,5,2023-11-24
2024-02-07,Product_1,SKU_28,Clothing,80.28379007049054,8,64.4235975122074,15,2023-11-24
2024-02-08,Product_5,SKU_18,Clothing,119.52747345958967,9,136.070316004242,0,2023-11-24
2024-02-09,Product_27,SKU_14,Electronics,118.61749023874488,6,136.51152588181012,5,2023-11-24
2024-02-10,Product_16,SKU_18,Electronics,105.86102181843111,8,107.06102924958073,20,2023-11-24
2024-02-11,Product_6,SKU_28,Electronics,89.24050243837775,10,87.23968584229014,5,2023-11-24
2024-02-12,Product_40,SKU_24,Electronics,118.70914729697552,3,118.9385881771101,5,2023-11-24
2024-02-13,Product_13,SKU_8,Clothing,110.16625912325047,10,119.09676897462404,5,2023-11-24
2024-02-14,Product_48,SKU_42,Furniture,79.68080673610865,11,84.20690023255635,0,2023-11-24
2024-02-15,Product_35,SKU_45,Electronics,92.65288382463504,16,95.04516583036002,5,2023-11-24
2024-02-16,Product_19,SKU_8,Electronics,116.38109876841399,8,130.2043995714578,5,2023-11-24
2024-02-17,Product_12,SKU_4,Clothing,102.29161234201689,12,113.6010002676354,20,2023-11-24
2024-02-18,Product_16,SKU_27,Clothing,121.71965788890651,12,112.12052103851099,20,2023-11-24
2024-02-19,Product_43,SKU_36,Grocery,93.16706608703208,14,102.04102440626097,10,2023-11-24
2024-02-20,Product_10,SKU_5,Electronics,80.002094155038,9,91.51830022317964,0,2023-11-24
2024-02-21,Product_25,SKU_33,Grocery,143.87205231220142,10,146.65464929849185,5,2023-11-24
2024-02-22,Product_20,SKU_49,Clothing,66.38209834507018,16,72.37243251790733,10,2023-11-24
2024-02-23,Product_31,SKU_34,Clothing,90.00320805196672,10,86.92882724106497,10,2023-11-24
2024-02-24,Product_4,SKU_30,Furniture,105.59496001399968,11,93.55075768873934,0,2023-11-24
2024-02-25,Product_44,SKU_8,Electronics,119.72167782955422,14,138.5944634516111,10,2023-11-24
2024-02-26,Product_23,SKU_39,Grocery,112.92898737084522,10,99.53436758166755,10,2023-11-24
2024-02-27,Product_2,SKU_47,Clothing,146.22518009885758,10,163.03776769668931,0,2023-11-24
2024-02-28,Product_22,SKU_26,Clothing,97.64803094683737,9,96.99554038682575,15,2023-11-24
2024-02-29,Product_37,SKU_37,Grocery,82.54033477298947,15,95.01473105999656,10,2023-11-24
2024-03-01,Product_8,SKU_34,Furniture,95.60607951567101,9,95.83523940005232,20,2023-11-24
2024-03-02,Product_7,SKU_7,Clothing,93.6004694129795,13,102.97457720838118,10,2023-11-24
2024-03-03,Product_14,SKU_40,Electronics,98.63409705419721,10,103.12264159328032,0,2023-11-24
2024-03-04,Product_3,SKU_28,Clothing,80.35023754201441,10,73.65647145985176,0,2023-11-24
2024-03-05,Product_50,SKU_39,Electronics,115.68112076500714,5,117.0223166461436,15,2023-11-24
2024-03-06,Product_16,SKU_39,Grocery,107.41660418672419,7,105.98730010282497,15,2023-11-24
2024-03-07,Product_19,SKU_28,Electronics,74.72238341851778,6,81.15218799186769,20,2023-11-24
2024-03-08,Product_18,SKU_14,Grocery,119.36050151741168,11,120.77591372581396,20,2023-11-24
2024-03-09,Product_16,SKU_50,Electronics,83.7703692603099,5,86.63193809930536,10,2023-11-24
2024-03-10,Product_8,SKU_38,Grocery,76.34368995391422,11,66.08497473792471,15,2023-11-24
2024-03-11,Product_33,SKU_4,Electronics,101.74657407843299,5,88.96525527897704,20,2023-11-24
2024-03-12,Product_49,SKU_42,Furniture,64.8431310120138,13,65.54940929899722,10,2023-11-24
2024-03-13,Product_12,SKU_18,Electronics,111.79006099754496,3,113.60558210798348,5,2023-11-24
2024-03-14,Product_11,SKU_44,Electronics,43.22319338433613,12,32.707520512851055,10,2023-11-24
2024-03-15,Product_5,SKU_48,Furniture,79.41274620022725,9,85.12831191061485,20,2023-11-24
2024-03-16,Product_27,SKU_25,Clothing,131.50274642175822,12,137.65319244151848,10,2023-11-24
2024-03-17,Product_12,SKU_7,Clothing,86.26681581653364,8,87.8281511584699,5,2023-11-24
2024-03-18,Product_17,SKU_38,Electronics,89.76829589587403,11,89.92568169319722,20,2023-11-24
2024-03-19,Product_6,SKU_28,Furniture,125.47330108260876,11,112.7983319235137,10,2023-11-24
2024-03-20,Product_33,SKU_5,Electronics,84.14272789855363,13,71.3000937990319,20,2023-11-24
2024-03-21,Product_5,SKU_3,Grocery,115.26876362778953,12,119.21585310382048,10,2023-11-24
2024-03-22,Product_28,SKU_44,Grocery,123.48376330118643,13,115.20355030312267,0,2023-11-24
2024-03-23,Product_14,SKU_31,Electronics,109.57060628299807,11,101.99297527876931,20,2023-11-24
2024-03-24,Product_5,SKU_47,Clothing,71.1020535407148,10,73.88992492295847,20,2023-11-24
2024-03-25,Product_33,SKU_42,Clothing,87.92028281568247,9,108.29680779140548,20,2023-11-24
2024-03-26,Product_50,SKU_20,Electronics,154.27239555057994,10,150.2979846044038,20,2023-11-24
2024-03-27,Product_48,SKU_19,Electronics,90.18952694936854,9,110.69631368264152,10,2023-11-24
2024-03-28,Product_41,SKU_48,Grocery,159.72658751152858,9,158.96402454836928,15,2023-11-24
2024-03-29,Product_19,SKU_11,Clothing,134.17928104059786,9,139.8178130912078,10,2023-11-24
2024-03-30,Product_22,SKU_40,Electronics,110.38139078744442,9,119.97855256575578,5,2023-11-24
2024-03-31,Product_5,SKU_3,Grocery,105.94468544995033,5,116.26986018195814,0,2023-11-24
2024-04-01,Product_2,SKU_23,Clothing,90.70353289745798,10,94.09417998197853,10,2023-11-24
2024-04-02,Product_30,SKU_7,Furniture,98.22174818193076,10,95.92489099992366,10,2023-11-24
2024-04-03,Product_47,SKU_23,Grocery,86.22551686951454,14,94.50618671535,20,2023-11-24
2024-04-04,Product_39,SKU_7,Clothing,98.72747192360794,10,102.96754620761108,5,2023-11-24
2024-04-05,Product_4,SKU_46,Clothing,72.75610217234694,11,68.39744431220655,20,2023-11-24
2024-04-06,Product_33,SKU_34,Grocery,71.68457973888351,10,85.77545807438261,20,2023-11-24
2024-04-07,Product_13,SKU_42,Furniture,126.02031325309419,6,130.5942996314563,15,2023-11-24
2024-04-08,Product_20,SKU_19,Grocery,67.75380528041167,13,60.261906666022725,0,2023-11-24
2024-04-09,Product_7,SKU_9,Clothing,117.72276306988263,10,109.06117940462191,15,2023-11-24
2024-04-10,Product_15,SKU_48,Electronics,62.11235608148184,14,81.70152232230528,20,2023-11-24
2024-04-11,Product_23,SKU_18,Electronics,112.5927520605118,12,107.6666017244536,0,2023-11-24
2024-04-12,Product_14,SKU_41,Grocery,95.8483130971392,7,103.37776362244223,10,2023-11-24
2024-04-13,Product_23,SKU_48,Clothing,126.42632405606808,14,130.1948629052262,5,2023-11-24
2024-04-14,Product_19,SKU_45,Electronics,93.36011082239848,12,100.54960659249204,15,2023-11-24
2024-04-15,Product_29,SKU_42,Clothing,59.80919889657066,15,78.92733479550415,5,2023-11-24
2024-04-16,Product_20,SKU_25,Grocery,96.23927428226663,15,106.2124350941053,20,2023-11-24
2024-04-17,Product_29,SKU_14,Electronics,103.1932113109585,6,111.55091854939994,0,2023-11-24
2024-04-18,Product_24,SKU_44,Clothing,97.36044715936421,10,95.39171970773367,10,2023-11-24
2024-04-19,Product_18,SKU_25,Electronics,111.50215641979541,11,104.85642428162883,0,2023-11-24
2024-04-20,Product_10,SKU_19,Grocery,88.71223802588554,12,112.90689484829099,5,2023-11-24
2024-04-21,Product_41,SKU_39,Clothing,74.73193674908788,5,74.31357485194548,5,2023-11-24
2024-04-22,Product_8,SKU_15,Electronics,80.00702231371552,11,78.94013179708158,10,2023-11-24
2024-04-23,Product_26,SKU_16,Grocery,89.68465310940925,5,92.57258166127619,10,2023-11-24
2024-04-24,Product_29,SKU_27,Electronics,89.51302767503293,8,91.42757878628122,0,2023-11-24
2024-04-25,Product_10,SKU_40,Electronics,148.1224471600654,19,164.05020930377933,15,2023-11-24
2024-04-26,Product_17,SKU_10,Furniture,125.10210833166167,13,130.4981766819716,0,2023-11-24
2024-04-27,Product_2,SKU_4,Furniture,113.73418408697131,8,100.63494088731034,5,2023-11-24
2024-04-28,Product_6,SKU_19,Grocery,108.92025021457076,9,102.32386966937159,0,2023-11-24
2024-04-29,Product_5,SKU_28,Furniture,105.99544471204273,11,106.10253880643691,20,2023-11-24
2024-04-30,Product_28,SKU_21,Grocery,106.10001090419458,13,116.35642187065744,0,2023-11-24
2024-05-01,Product_41,SKU_47,Furniture,103.26572106160265,5,88.06142254016146,0,2023-11-24
2024-05-02,Product_5,SKU_14,Electronics,100.80238164873157,13,105.7412086058265,20,2023-11-24
2024-05-03,Product_18,SKU_33,Grocery,58.16271810898265,5,65.47584593293904,5,2023-11-24
2024-05-04,Product_26,SKU_48,Grocery,92.61745453855012,10,101.44111878097506,10,2023-11-24
2024-05-05,Product_20,SKU_10,Electronics,95.19398389703504,8,94.39310146266648,0,2023-11-24
2024-05-06,Product_41,SKU_19,Grocery,85.02053805459909,8,95.51293677418329,15,2023-11-24
2024-05-07,Product_49,SKU_30,Grocery,88.87806127542396,8,80.72793684697332,10,2023-11-24
2024-05-08,Product_27,SKU_22,Furniture,106.0149803436159,16,115.46990363073067,15,2023-11-24
2024-05-09,Product_49,SKU_3,Grocery,115.3518015389992,6,114.73534227097734,0,2023-11-24
2024-05-10,Product_12,SKU_37,Clothing,105.98472923836881,11,106.41358523061281,15,2023-11-24
2024-05-11,Product_7,SKU_41,Electronics,114.84888477293913,11,115.1666070323023,10,2023-11-24
2024-05-12,Product_3,SKU_18,Furniture,115.20216061629381,10,121.70337676259493,15,2023-11-24
2024-05-13,Product_10,SKU_11,Furniture,94.00588812944292,9,82.95782554097335,15,2023-11-24
2024-05-14,Product_34,SKU_48,Clothing,110.50614925004301,9,119.35905440428142,10,2023-11-24
2024-05-15,Product_25,SKU_2,Electronics,65.07255040752639,8,73.78117129682187,10,2023-11-24
2024-05-16,Product_35,SKU_12,Electronics,92.31349546282455,14,89.29866300094952,10,2023-11-24
2024-05-17,Product_16,SKU_6,Furniture,89.962968210674,8,89.9876448363944,10,2023-11-24
2024-05-18,Product_2,SKU_43,Grocery,130.62653604628466,9,122.03207885793107,20,2023-11-24
2024-05-19,Product_24,SKU_40,Furniture,106.74174585467362,8,95.13799334855824,0,2023-11-24
2024-05-20,Product_10,SKU_44,Electronics,73.31091837694167,9,75.28506679527169,10,2023-11-24
2024-05-21,Product_38,SKU_29,Clothing,111.89167609551114,8,113.93040137045728,5,2023-11-24
2024-05-22,Product_22,SKU_30,Furniture,118.19566690202325,11,114.82503907328294,15,2023-11-24
2024-05-23,Product_26,SKU_2,Electronics,98.20672156920732,6,85.7089311117749,10,2023-11-24
2024-05-24,Product_43,SKU_9,Furniture,113.80511858245606,13,118.37569254952753,10,2023-11-24
2024-05-25,Product_39,SKU_47,Grocery,50.085852324350704,11,46.472810847335275,0,2023-11-24
2024-05-26,Product_27,SKU_2,Furniture,46.013553011354006,8,38.52013850683796,10,2023-11-24
2024-05-27,Product_29,SKU_29,Furniture,76.42661527404957,13,89.18593513265682,20,2023-11-24
2024-05-28,Product_47,SKU_33,Electronics,102.98079401249996,13,93.22924652213857,5,2023-11-24
2024-05-29,Product_38,SKU_10,Electronics,130.64327539217095,13,136.26245148692104,5,2023-11-24
2024-05-30,Product_20,SKU_34,Electronics,77.47144622234488,12,62.476062732609805,10,2023-11-24
2024-05-31,Product_27,SKU_44,Furniture,82.92645183424126,11,68.56429379852233,0,2023-11-24
2024-06-01,Product_41,SKU_8,Grocery,101.77212781449497,8,106.59891189545432,10,2023-11-24
2024-06-02,Product_20,SKU_37,Clothing,90.1536241004193,11,86.79225670792515,15,2023-11-24
2024-06-03,Product_44,SKU_33,Clothing,89.01618461406352,8,77.32770669398124,5,2023-11-24
2024-06-04,Product_19,SKU_47,Electronics,91.57050325137415,10,101.06985743227929,15,2023-11-24
2024-06-05,Product_20,SKU_6,Electronics,126.29576983038035,11,130.00891900191863,20,2023-11-24
2024-06-06,Product_35,SKU_44,Furniture,122.32268577476243,16,101.04380382799252,5,2023-11-24
2024-06-07,Product_47,SKU_40,Clothing,100.46938644585232,10,110.06340190260126,5,2023-11-24
2024-06-08,Product_2,SKU_45,Electronics,133.08960547839288,12,122.45075984337933,20,2023-11-24
2024-06-09,Product_30,SKU_19,Grocery,110.1805670813595,8,93.10163173197259,15,2023-11-24
2024-06-10,Product_34,SKU_32,Grocery,123.07788269076981,6,114.87227326174177,10,2023-11-24
2024-06-11,Product_22,SKU_27,Electronics,82.78906854902743,8,82.37104607151113,0,2023-11-24
2024-06-12,Product_3,SKU_1,Electronics,86.92645892503884,6,87.70022220123354,15,2023-11-24
2024-06-13,Product_6,SKU_43,Clothing,86.71235417008063,11,70.36370180453116,20,2023-11-24
2024-06-14,Product_15,SKU_33,Clothing,98.26555501717,7,84.13453859984432,20,2023-11-24
2024-06-15,Product_27,SKU_40,Furniture,101.19826474182523,9,93.58920694162697,20,2023-11-24
